Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,remark,Intend Status & Remark,CS Verify
fun88,cn,user,Bet,注单结算问题,1,"额~~ 您是指哪个游戏平台的注单结算错误呢？请根据您现在的情况点击哦~~~
 
 <intentlink>体育/电竞注单结算问题</intentlink>
 
 <intentlink>真人注单结算问题</intentlink>
 
 <intentlink>老虎机结算问题</intentlink>","结算不对
 结算错误
 乐天堂瞎结算？
 我有一单结算错了
 结算错了
 这个订单结算错误
 这单结算是不是错了？
 这个注单结算错了吗
 查下是不是结算错了
 这个单子结算错了
 我的投注结算有问题
 你们帮我结算错了
 是不是结算错了
 好像结算结少了钱
 我这个注单结算有误
 这张单子结算错了
 这个注单结算错误
 我有个单子不对，走盘没退钱还扣我的钱
 派彩派错了
 我的注单结算有问题
 怎么乱结算？盈利不应该这么少的
 我的投注是赢钱了，为什么现在是输的呢16:
 你们是不是算错了我的注单
 为什么你们乱结算
 投注单结果有错误",Bet settlement problem,人工客服,Done,ruby
fun88,cn,regex,Bet,游戏单号,1,小帮手暂时无法辨识游戏单号，如果您是想查询有关此单号的相关事宜，请点击【转人工客服】联系在线客服帮忙哦！谢谢您！,^([0-9]{18}).*,Bet ID,人工客服,Done,ruby
fun88,cn,user,Bet,结算但还未派彩,1,"您是指在哪个游戏平台遇到结算但未派彩呢？请点击以下选择：
 
 <intentlink>体育/电竞注单结算但是尚未派彩</intentlink>
  
 <intentlink>真人游戏结算未派彩</intentlink>
  
 <intentlink>老虎机结算但是未派彩</intentlink>","显示盈利但没有收到钱
 盈利了，钱呢？
 结算了，但是没有派彩
 我要投诉！成功下注没有派彩！！这种事情不是第一次了！！！
 最后一次下注是赢了的，但是余额没有显示添加
 显示结算了有十分钟了，彩金还没派发
 我的注单彩金还没派发
 注单显示结算，但是实际盈利金额没有收到！
 帮我查下这单的奖金派了没有?
 结算了，你倒是派奖啊
 为什么光结算不派彩
 显示的结算盈利，奖金呢
 我的注单奖金呢，黑掉了？
 结算怎么没有派彩，是不是黑了
 我赢钱了，但是我的赢的钱呢？
 你好我昨天晚上下注赢的到现在都没到账
 我昨天打的一个盈利的单子到现在该没到账！怎么回事
 结账钱没有到账
 为什么昨晚到现在的注单都没有派彩，反水的钱都到账了。
 为什么昨晚到现在的注单结算都没到账啊。什么时候解决
 为什么昨晚维护后到现在，注单结算的钱都没有到账？输的都扣走了，赢的钱都没到。
 没派彩
 为什么还没派奖","Bet settled, but not yet payout",人工客服,Done,ruby
fun88,cn,user,Bet,账户余额不对？,1,"您是哪一个游戏钱包的余额有问题呢？ 请根据以下选项点选：
 
 <intentlink>体育账户余额不对？</intentlink>
 
 <intentlink>真人账户余额不对？</intentlink>
 
 <intentlink>老虎机账户余额不对？</intentlink>","我里面的余额少了是什么回事
 一注游戏过后不见200元呢？
 在吗?我怎么刚才有5000多现在只有4800了少了600怎么回事
 我下注打中了但金额没有
 我下注中了，没赔，也没记录，钱扣了
 你好请问，怎么你们这个乱扣钱呢？
 我要查的下注给我赢得钱不对
 额度那里显示是3300多，游戏里只有2700多
 我帐号里的钱怎么没了
 账户金额不对
 我账户里面的钱不见了
 我没有投注，为什么账户的钱少了？
 投注不成功，但是金额没有返还
 为什么无缘无故给我扣钱了？本来账上的钱怎么少了
 刚刚结算后余额不对
 注单结算返还后的余额不对
 少钱了
 为什么扣我的钱
 怎么扣钱了
 我的这个总额不对找谁呀
 刚刚玩真人，说下注未确定，却收了我钱
 我的账户又出问题了，我应该有2570，现在只剩1400了，之前是在炸金花玩的
 我的账号少了500元
 真人平台不见钱
 查询余额",Account Balance not correct,人工客服,Done,ruby
fun88,cn,user,Bet/Sportsbook,Half Won什么意思,1,"Half Won,即是赢半哦",Half Won 是什么意思,Half Won,直接回答,Done,ruby
fun88,cn,user,Bet/Sportsbook,亚洲三项让分盘的规则,1,"3项让分盘也叫附加让分盘，让分线设置还可以有平局的结果，给您3个潜在的投注。
 
 让分盘（-1）： 如果您的球队赢得了比赛两个或两个以上的净胜球您就赢了。
 
 平局： 如果有（-1）差点的球队以恰好一个净胜球赢得比赛，你就赢了。
 
 让分盘（+1）： 如果您的球队打平或赢得了比赛您就赢了。
 
 【小帮手提示】：由于三项让分盘里已经包含平局的投注选项，因此是没有一般让分盘和局退款的情况的哦
 
 欲了解更多玩法详情，请点击:
 http://fun88.com/cn/help/sportsbook.htm
 
 在 《赌盘(投注类型)规则之一般规则》查看哦！","让分盘三项是如何的？
 投注三项让分怎么算的
 三项让分是什么意思
 三项让分有什么不同吗
 投注三项怎么算赢？
 什么是三项让分
 可否解释一下让分盘三项是什么吗
 让分盘里的三项要什么条件才算赢？
 让分三项的平局要什么条件才能赢？
 亚洲让分盘和三项让分盘的差别是什么
 亚洲让分和附加让分有什么不同
 亚洲让分和三项让分有什么不同",Asian 3-Way Handicap Rules,直接回答,Done,ruby
fun88,cn,user,Bet/Sportsbook,亚洲让分盘的规则,1,"让分盘的意思是指，在预测两个队伍比赛中，强队会给让球优势给弱队，例如说A队让1球，就是说在还没开赛的时候，B队就已经的一球了，所以A队必须是要要进2球或以上才算赢的。如果结果比分是1:0就是平局。
 
 亚洲让分盘就像是您选择了双盘口，就是说您的注单被平分两份去投注 。 
 盘口显示为 0-0.5（0.25）, 0.5-1 (0.75) , 1-1.5(1.25),1.5-2(1.75)等以此类推。公式=两个盘口相加除二（例如：(0+0.5/2=0.25; 1.5+2/2=1.75）
 
 如果您选择0.25,就是您的注单的结果比分要分别减0和0.5来结算的；如果您选择0.75，就是您的注单结果比分要分别减0.5和1去结算，以此类推。然后注单结果会有4个情况 ：全输，输半，全赢，赢半。
 
 
 【提醒您】：亚洲让球盘比分必须扣除当时投注的滚球比分哦，例如当时投注时的比分是1:0，然后最后比分结果是1:1，您的注单是必须扣掉的，所以您的注单结果比分就是0:1了，在根据这结果进行让分盘结算的。
 
 以下是如果选择相关盘口所可能得到的结果：
 
 0 如队伍赢， 投注获胜。平局赌注退回
 0.25 如队伍赢， 投注获胜。平局分半，一半赢， 一半平局赌注退回。
 0.5 如队伍赢或平局， 投注获胜。
 0.75 如队伍赢或平局， 投注获胜。输一球之差，输一半赌注。
 1 如队伍赢或平局， 投注获胜。输一球之差， 赌注退回。
 -0.25 如队伍赢， 投注获胜， 平局输半。
 -0.5 如队伍赢，投注获胜。
 -0.75 如队伍赢球差二或以上， 投注获胜。以一球获胜， 投注分半， 一半赢，一半平局赌注退回。
 -1 如队伍赢球差二或以上， 投注获胜。球差一分， 赌注退回。
 
 欲了解更多玩法详情，请点击:
 http://fun88.com/cn/help/sportsbook.htm
 
 在 《赌盘(投注类型)规则之一般规则》查看哦！","1.25怎么算赢？
 你好，投注让分盘让一球，比赛结果1:0，怎么算
 投注让分盘让一球，比赛结果是1:0，是不是应该返回赌注
 亚洲让分盘0.25/0.5、0.75有什么不一样
 亚州让分盘是什么意思
 让分盘不太懂，能解释下不
 比如说，亚洲让分盘，主队-0.5是什么意思
 亚洲让分盘的规则是什么
 我的第一个单亚洲让分盘-0.75的意思是赢1赚一半，赢二全赚吗
 你好我昨天下注了世界杯亚洲让分盘英格兰让1球1：2怎么钱没有退给我？
 你好我又来了..亚洲让分盘看不懂能解释一下吗？
 亚洲让分盘0.5什么意思
 让分盘里让分0是什么意思
 让分盘+5怎么算
 让分盘-1和-1.5什么区别
 让分盘0是啥意思
 亚洲让分盘让1是怎么算
 亚洲让分盘是怎么算的？
 我刚才投注的那场亚洲让分盘上半场滚球投注为什么是平局
 亚洲让分盘-1.5-2什么意思
 体育让分盘是什么意思
 我下注让分盘，赢半是什么意思？
 亚洲让分盘要扣除下注当时比分？
 亚洲让分跟让分有什么区别？
 我下注的滚球让分盘，怎么算赢？
 下注让分盘，怎么算？
 为什么我下注让分盘只赢了一半？
 亚洲让分盘怎么算的，为什么我的注单盈利只返还一半？
 下注让1.5-2，受让1.5-2是什么意思？
 足球滚球需要扣除当时比分吗
 让球玩法，前面进的球算不算
 什么是亚盘",Asian Handicap Rules,直接回答,Done,ruby
fun88,cn,user,Bet/Sportsbook,体育/电竞注单尚未结算,1,请您点击联系我们的人工客服，并提供您的相关注单号码以便客服可以协助您查询结算哦 ~,"比赛结束了，为何还不结算呢？
 我那场比赛还没结算啊
 这个都比完好久了怎么还不结算
 半场都结束那么久都没有结算
 已经完场，还没结算
 为什么我的体育注单一直不结算
 有得比赛还未完全结算
 我投注的篮球赛单节怎么没给结算
 这场比赛都结束3天了还不给我结算吗
 你好，我有两注投注单比赛结束几个小时了怎么还没有结算
 买的同一场网球黑的秒结算红的半天不给计算
 比赛结束了帮我结算下
 一般多久结算？
 怎么结算那么慢
 注单麻烦结账
 麻烦催一下结算
 速度结算
 注单什么时候结账
 什么时候结算啊
 为什么我有一单还没有结算？
 我买电竞的，为什么注单没有结算
 IM电竞的注单什么时候结算
 电竞为什么结算那么慢
 赛事中断，注单怎么算
 90分钟前赛事终止的注单怎么计算
 赛事场地更换，注单怎么算
 赛事延迟了，注单会被取消吗？",Sportsbook/Esports bet not yet settled,人工客服,Done,ruby
fun88,cn,user,Bet/Sportsbook,体育/电竞注单结算但是尚未派彩,1,"这个有可能是网络延迟导致金额显示延迟，建议您在5至10分钟后刷新查看您的余额
 
 如果刷新后您还是没有收到该笔盈利金额，请您点击联系我们的人工客服并提供相关注单号进一步查询","注单结算了，怎么金额没有到账？
 结算了，金额没有变动
 注单显示盈利，还没有收到金额
 注单结算后多久派彩？
 注单几天了怎么还不结算
 注单显示盈利，但是实际没有到账
 我的注单结算有问题，显示盈利但是金额没有到账
 我的注单怎么还没兑奖？
 为什么结算了盈利没有到账
 单子的钱怎么还没到账
 你好，我应该有注单赢了但是钱没有到账，麻烦你查询一下我现在钱数对不上
 昨天的注单到现在没到账什么情况
 昨晚系统维护前到现在所有单子最后结算了都没返钱到账。
 我昨天晚上6点的比赛结束后到现在都还没结算到账？这什么情况？
 我看到我的电竞注单结算了，为什么还没有打钱到我的账户
 体育注单结算但是还没有收到钱
 电竞注单结算了为什么还没有到账","Sportsbook/Esports bet already settled, but no payout",人工客服,Done,ruby
fun88,cn,user,Bet/Sportsbook,体育/电竞注单结算问题,1,请您联系并提供投注单号以便我们的在线客服人员可以进一步为您查询提交处理,"你好我串子结算不对啊
 这单的结算比分不对啊
 我的体育注单结算有误
 为什么我的串子盈利那么少
 我的这个注单结算有问题，查查
 这个比赛的单结算有问题，奖金怎么这么少？
 查查这个的注单是不是少派了
 我的串子明明盈利了，怎么算我输？
 我的体育注单好像结算错了
 这单其他平台都结算为赢，为什么你们结算我输？
 我的注单怎么输了？不是应该赢得吗
 我买体育的，但是注单结算好像不对
 电竞的这个注单比分好像不对
 我买IM电竞的，我的注单结算好像有问题
 IM电竞注单结算错误
 请问一下有个注单怎么没赔付?
 这场怎么回事？怎么不算了
 你们是不是傻了昨晚的比赛。进球了。都半场了。我买的半场还取消
 我得钱怎么给我结算没了？
 这个注单为什么取消了
 这个盘口为什么被取消？
 为什么我有两个注单被取消了
 这场比赛明明就是赢7分，为什么算我输
 这场比赛不是退赛了吗怎么还扣我钱不是退本金的吗
 退赛了为什么还扣钱
 赢了为什么算输
 为什么比赛还未踢完，我的注单已经结算了
 为什么我的注单会被作废？
 体育比分怎么不一样
 客服，昨天有场比赛怎么才赔我一半，我全中了呀
 我这单正常应该是全对了啊
 我下注的篮球比赛等了好久都没开打，会不会退还本金",Sportsbook/Esports settlement problem,人工客服,Done,ruby
fun88,cn,user,Bet/Sportsbook,体育常问问题,1,"以下是常问的体育相关问题哦，请点选最符合您情况的选项：
 
 <intentlink>体育/电竞注单结算问题</intentlink>
 
 <intentlink>体育/电竞注单尚未结算</intentlink>
 
 <intentlink>体育/电竞注单结算但是尚未派彩</intentlink>
 
 如果您的情况没有符合，请输入您的问题，进行查询哦！！",体育常问问题,Sportsbook FAQ,直接回答,Done,ruby
